statementId,statement,published
1871,if max accomplishes max's goals then max intends to to be successful,0
1872,if max accomplishes max's goals then max wants to congratulate themselves,0
1873,if max accomplishes max's goals then max wants to share with others,0
1874,if max accomplishes max's goals then sam wants to celebrate with max,0
1875,if max accomplishes max's mission then max intends to to show off skills,0
1876,if max accomplishes max's mission then max needs to be determined,0
1877,if max accomplishes max's mission then max wants to rest,0
1878,if max accomplishes max's mission then sam feels grateful,0
1879,if max accomplishes max's mission then sam receives new information,0
1880,if max accomplishes max's mission then sam wants to congratulate max,0
1881,if max accomplishes max's object then sam rewards x,0
1882,if max accomplishes max's objectives then max intends to to finish their work,0
1883,if max accomplishes max's purpose then max needs to get dressed and go out,0
1884,if max accomplishes max's purpose then max pumps fist,0
1885,if max accomplishes max's task then max feels happy,0
1886,if max accomplishes max's task then max feels proud,0
1887,if max accomplishes max's task then sam wants to reward max,0
1888,if max accomplishes max's work then max gets promoted,0
1889,if max accomplishes max's work then max needs to engage their job,0
1890,if max accomplishes max's work then max wants to conclude their day,0
1891,if max accomplishes sam's objectives then max needs to come up with a plan,0
1892,if max accomplishes sam's objectives then sam gets in trouble,0
1893,if max accomplishes sam's objectives then sam is left out,0
1894,if max accomplishes sam's objectives then sam wants to chide max,0
1895,if max accomplishes sam's work then max paid,0
1896,if max accomplishes sam's work then max wants to have employment,0
1897,if max accomplishes sam's work then sam feels happy,0
1898,if max accomplishes sam's work then sam wants to be appreciative,0
1899,if max accomplishes sam's work then sam wants to reward max,0
1900,if max accuses sam of cheating then max intends to to get sam in trouble,0
1901,if max accuses sam of cheating then sam feels angry,0
1902,if max accuses sam of cheating then sam feels betrayed,0
1903,if max accuses sam of cheating then sam felt guilty,0
1904,if max accuses sam of cheating then sam fight,0
1905,if max accuses sam of cheating then sam scold,0
1906,if max accuses sam of cheating then sam wants to feel sorry,0
1907,if max aces max's exam then max intends to to do well in school,0
1908,if max aces max's exam then max is proud,0
1909,if max aces max's exam then max is smart,0
1910,if max aces max's exam then max needs go to school,0
1911,if max aces max's exam then max needs to go to the school,0
1912,if max aces max's exam then max needs to take practice tests,0
1913,if max aces max's exam then max passes class,0
1914,if max aces max's interview then max wants tell someone about it,0
1915,if max aces max's interview then sam wants take max to dinner,0
1916,if max aces max's interview then sam wants to put him to work,0
1917,if max aces the exam then max is educated,0
1918,if max aces the test then max feels thrilled,0
1919,if max aces the test then max wants to learn more,0
1920,if max achieves max's aim then max feels proud,0
1921,if max achieves max's aim then max intends to to achieve a goal,0
1922,if max achieves max's aim then max needs to do their best,0
1923,if max achieves max's aim then max needs to have a plan,0
1924,if max achieves max's aim then max needs to work hard,0
1925,if max achieves max's aims then max needs to be dedicated in work,0
1926,if max achieves max's dream then max intends to to achieve the dream,0
1927,if max achieves max's dream then max needs to make a plan,0
1928,if max achieves max's dream then max needs to work hard,0
1929,if max achieves max's dream then max wants to achieve another dream,0
1930,if max achieves max's ends then max wants to rest,0
1931,if max achieves max's ends then max yells,0
1932,if max achieves max's goal then max needs to be working,0
1933,if max achieves max's goals then max needs to write their goals down,0
1934,if max achieves max's objective then max feels completed,0
1935,if max achieves max's objective then max feels satisfied,0
1936,if max achieves max's objective then max intends to to accomplish a goal,0
1937,if max achieves max's objective then max needs to know the objective,0
1938,if max achieves max's objective then max needs to set a goal,0
1939,if max achieves max's potential then max feels confident,0
1940,if max achieves max's potential then max feels satisfied,0
1941,if max achieves max's potential then max intends to to be successful,0
1942,if max achieves max's potential then max wants to celebrate success,0
1943,if max achieves max's purpose then max intends to to show off skills,0
1944,if max achieves sam effect then sam feels happy,0
1945,if max achieves sam end then max is smug,0
1946,if max achieves sam end then sam feels scared,0
1947,if max achieves sam goal then max wants to explain how they met the goals,0
1948,if max achieves sam goal then sam is patronized by max,0
1949,if max achieves sam goal then sam wants to give max an incentive,0
1950,if max achieves sam goal then sam wants to set a higher goal for max,0
1951,if max achieves sam level then max gloats,0
1952,if max achieves sam level then max intends to to have similar position as sam,0
1953,if max achieves sam level then max needs to work hard,0
1954,if max achieves sam level then max needs work hard,0
1955,if max achieves sam level then sam feels good,0
1956,if max achieves sam objective then sam wants see what max did,0
1957,if max achieves sam objective then sam wants to show appreciation for max,0
1958,if max achieves sam understanding then sam feels informed,0
