statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"The ocean is Earth's thermostat, since water stores heat far better than land.",1,Water's high heat capacity is measurable. It is not an opinion.,4,1,It concerns physics and climate science. It is not socially constructed.,4,0,'Earth's thermostat' is a metaphor. The statement is not literal.,4,1,It describes an empirical regularity. It is not normative.,4,0,"It infers the ocean's climate role from water's thermal property. That is reasoning, not bare observation.",4,0,Global climate regulation is not observable individually. It requires scientific data.,3,People know coastal climates are milder because the sea moderates temperature.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"No mountain lives forever, since erosion eventually grinds down every uplifted peak.",1,Erosion of mountains is geologically documented. It is not subjective.,4,1,It concerns geology. It is not of human origin.,4,0,The mountain 'lives' through personification. The language is not literal.,3,1,It states a natural regularity. It makes no value judgment.,4,0,It concludes that mountains are impermanent from the constant action of erosion. That is an inference.,4,0,Geological timescales exceed any human lifetime. It is not an everyday observation.,4,It is broadly understood that wind and water wear away rock over time.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Antibiotics breed their own enemies, because surviving bacteria pass on resistance.",1,Antibiotic resistance through selection is well documented. It is not an opinion.,4,1,"It is a biological process. Although humans made the drugs, the mechanism is natural, so it is not socially constructed.",3,0,'Breed their own enemies' is a metaphor. The statement is not literal.,4,1,It describes an empirical biological regularity. It is not a norm.,4,0,It concludes that resistance spreads by combining survival with inheritance. That is logical inference.,4,0,Bacterial evolution across populations cannot be seen by individuals. It is known through research.,4,People know overusing antibiotics makes them less effective over time.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Trees are carbon vaults, since photosynthesis locks atmospheric CO2 into wood.",1,Carbon sequestration by trees is measurable. It is not subjective.,4,1,It concerns biology and chemistry. It is not social.,4,0,'Carbon vaults' is a metaphor. The language is not literal.,4,1,It describes a natural process. It makes no normative claim.,4,0,It infers that trees store carbon from how photosynthesis works. That is an inference.,3,0,Carbon fixation is invisible to ordinary experience. It requires scientific knowledge.,4,People generally know forests absorb carbon dioxide from the air.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"The moon is the ocean's puppeteer, since its gravity pulls the tides.",1,Lunar tidal forces are well established. It is not an opinion.,4,1,It concerns gravitational physics. It is not social.,4,0,'Puppeteer' is a metaphor. The statement is not literal.,4,1,It states a physical regularity. It is not a value judgment.,4,0,It explains the tides by reasoning from gravity. The cause is inferred rather than directly observed.,3,0,"The gravitational cause of tides cannot be observed directly. It is known through science, although the tides themselves are visible.",3,It is common knowledge that the moon causes the tides.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Light is the universe's speed limit, so nothing with mass can outrun it.",1,Relativity has been experimentally confirmed. It is not subjective.,4,1,It concerns physics. It is not socially constructed.,4,0,'Speed limit' is a metaphor borrowed from traffic law. The language is not literal.,4,1,It describes a physical law. The traffic metaphor is not a social norm here.,4,0,It concludes that massive objects cannot outrun light from the premise of a cosmic speed limit. That is inference.,3,0,Relativistic limits are far beyond everyday experience. They cannot be learned individually.,4,Many people know that nothing travels faster than light.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Genes are recipes, not destinies, since environment shapes how they're expressed.",1,Gene-environment interaction is scientifically demonstrated. The 'not destinies' framing adds slight interpretive nuance.,3,1,It concerns biology. It is not social rules.,4,0,'Recipes' and 'destinies' are metaphors. The statement is not literal.,4,1,"It describes a biological regularity. It could be read as a mild stance, which lowers my confidence.",3,0,It concludes that genes are not destiny from the evidence of environmental influence. That is an inference.,4,0,Gene expression cannot be observed personally. It requires biological research.,4,"People understand that upbringing and lifestyle affect health, not just heredity.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Black holes are gravity's prisons, so not even light escapes their grip.",1,The inability of light to escape past the event horizon is established physics. It is not an opinion.,4,1,It concerns astrophysics. It is not socially constructed.,4,0,'Prisons' and 'grip' are metaphors. The language is not literal.,4,1,It states a physical regularity. It contains no norm.,4,0,It concludes that light cannot escape from the extreme strength of the gravity. That is inference.,3,0,Black holes are unobservable in daily life. They are known only through science.,4,"It is popularly known that black holes trap everything, including light.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Counting is a road without end, since any number plus one is bigger.",1,The infinitude of natural numbers is mathematically provable. It is not subjective.,4,1,"It is mathematics, which the definition counts as derived logically. It is not social, though number systems are human notation.",3,0,'Road without end' is a metaphor. The statement is not literal.,4,1,It states a mathematical truth. It is not a value judgment.,4,0,"It is a logical proof that there is no largest number. That makes it reasoning, not bare observation.",4,0,Infinity cannot be experienced directly. It can only be derived logically.,4,Everyone intuitively knows you can always count higher.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Dinosaurs live on in every sparrow, since birds evolved from theropod dinosaurs.",1,Fossil and genetic evidence support bird descent from theropods. It is not opinion.,4,1,It concerns biology and paleontology. It is not social.,4,0,'Live on in every sparrow' is a metaphor. The language is not literal.,4,1,It describes an empirical biological fact. It makes no normative claim.,4,0,It concludes that dinosaurs 'live on' from the fact of their evolutionary descent. That is an inference.,3,0,Deep evolutionary history cannot be observed personally. It is known only through science.,4,It is widely known now that birds are descendants of dinosaurs.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"We are made of stardust, since heavy elements were forged inside dying stars.",1,Stellar nucleosynthesis is established astrophysics. It is not subjective.,4,1,It concerns physics and chemistry. It is not socially constructed.,4,0,'Stardust' and 'forged' are poetic metaphors. The statement is not literal.,4,1,It describes an empirical process. It contains no value judgment.,4,0,It concludes that we are stardust from where our elements originated. That is inference.,4,0,Element formation in stars is far beyond individual experience. It is not an everyday observation.,4,Many people know that the atoms in our bodies originated in stars.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"The heart is a tireless pump, beating billions of times because muscle never rests.",1,"A lifetime heartbeat count of about 2-3 billion is measurable. It is not an opinion, though 'never rests' simplifies the relaxation between beats.",3,1,It concerns physiology. It is not social.,4,0,'Tireless pump' is a metaphor. The language is not literal.,4,1,It describes a biological regularity. It is not normative.,4,0,The billions of beats follow from continuous beating over a lifetime. That makes it an inference.,3,0,"A lifetime total of billions of beats cannot be observed; it is calculated. The heartbeat itself is everyday, which lowers my confidence.",2,People know their heart beats constantly throughout their whole life.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
