statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"If you lift something heavy, you should bend your knees, because it protects your back.",0,"The should-bend advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Biomechanics and spinal strain are physical and biological matters; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a lifting safety norm; I am very confident, and it is not merely positive.",4,0,"It combines heavy lifting with back protection to conclude bending the knees; I am very confident, and it is not just observation.",4,1,"Lifting objects and protecting one's back are ordinary experiences; I am very confident, and it is not abstract.",4,People know that safe lifting uses the legs and reduces strain on the back.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you feel dizzy, you should sit down, because you might fall.",0,"The should-sit advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Balance and falling involve physical and biological processes; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a safety norm when dizzy; I am very confident, and it is not merely positive.",4,0,"It connects dizziness with fall risk to conclude sitting down; I am very confident, and it is not just observation.",4,1,"Dizziness and sitting down are ordinary experiences; I am very confident, and it is not abstract.",4,People infer that dizziness can lead to falling and that sitting reduces that risk.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If noise is loud, you should cover your ears, because sound damages hearing.",0,"The should-cover advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Sound pressure damaging hearing is a physical and biological regularity; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a hearing protection norm; I am very confident, and it is not merely positive.",4,0,"It combines loud noise with hearing damage to conclude covering the ears; I am very confident, and it is not just observation.",4,1,"Loud noise and covering ears are ordinary experiences; I am very confident, and it is not abstract.",4,People know that very loud sounds can hurt ears and that covering them reduces exposure.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
"If you walk on ice, you should take small steps, because ice is slippery.",0,"The should-take advice is a subjective practical judgment, not an objective fact; I am somewhat confident, and it is not demonstrably correct.",3,1,"Low friction on ice is a physical regularity; I am very confident, and it is not purely social.",4,1,"The words mean exactly what they say in plain language; I am very confident, and it is not figurative.",4,0,"The word should prescribes a walking safety norm on ice; I am very confident, and it is not merely positive.",4,0,"It connects icy ground with slipping risk to conclude taking small steps; I am very confident, and it is not just observation.",4,1,"Walking on ice and taking small steps are ordinary winter experiences; I am very confident, and it is not abstract.",4,People infer that slippery ice causes slipping and that small steps improve balance.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",deepseek/deepseek-v4.1-flash
You should say please when you ask for something.,0,"Subjective social judgment, not objectively provable fact; confidence 3.",3,0,"Concerns human social expectations, not physical laws; confidence 4.",4,1,"Plain words mean exactly what they say, not figurative; confidence 4.",4,0,"Prescribes how people should act, not a positive regularity; confidence 4.",4,1,"Records an everyday social belief, not a reasoned conclusion; confidence 4.",4,1,"Occurs in ordinary social experience, not abstract theory; confidence 4.",4,A basic politeness rule most people learn as children.,"['opinion', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
It is rude to interrupt someone while they are speaking.,0,"Subjective social judgment, not objectively provable fact; confidence 3.",3,0,"Concerns human social expectations, not physical laws; confidence 4.",4,1,"Plain words mean exactly what they say, not figurative; confidence 4.",4,0,"Prescribes how people should act, not a positive regularity; confidence 4.",4,1,"Records an everyday social belief, not a reasoned conclusion; confidence 4.",4,1,"Occurs in ordinary social experience, not abstract theory; confidence 4.",4,Most people expect not to be interrupted in conversation.,"['opinion', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
People should wait their turn in a checkout line.,0,"Subjective social judgment, not objectively provable fact; confidence 3.",3,0,"Concerns human social expectations, not physical laws; confidence 4.",4,1,"Plain words mean exactly what they say, not figurative; confidence 4.",4,0,"Prescribes how people should act, not a positive regularity; confidence 4.",4,1,"Records an everyday social belief, not a reasoned conclusion; confidence 4.",4,1,"Occurs in ordinary social experience, not abstract theory; confidence 4.",4,Queues rely on this shared expectation.,"['opinion', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
You should cover your mouth when you cough in public.,0,"Subjective social judgment, not objectively provable fact; confidence 3.",3,0,"Concerns human social expectations, not physical laws; confidence 4.",4,1,"Plain words mean exactly what they say, not figurative; confidence 4.",4,0,"Prescribes how people should act, not a positive regularity; confidence 4.",4,1,"Records an everyday social belief, not a reasoned conclusion; confidence 4.",4,1,"Occurs in ordinary social experience, not abstract theory; confidence 4.",4,Public hygiene etiquette taught in everyday settings.,"['opinion', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
It is polite to thank someone who helps you.,0,"Subjective social judgment, not objectively provable fact; confidence 3.",3,0,"Concerns human social expectations, not physical laws; confidence 4.",4,1,"Plain words mean exactly what they say, not figurative; confidence 4.",4,0,"Prescribes how people should act, not a positive regularity; confidence 4.",4,1,"Records an everyday social belief, not a reasoned conclusion; confidence 4.",4,1,"Occurs in ordinary social experience, not abstract theory; confidence 4.",4,Thanking helpers is a common social expectation.,"['opinion', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
You should not talk loudly in a quiet waiting room.,0,"Subjective social judgment, not objectively provable fact; confidence 3.",3,0,"Concerns human social expectations, not physical laws; confidence 4.",4,1,"Plain words mean exactly what they say, not figurative; confidence 4.",4,0,"Prescribes how people should act, not a positive regularity; confidence 4.",4,1,"Records an everyday social belief, not a reasoned conclusion; confidence 4.",4,1,"Occurs in ordinary social experience, not abstract theory; confidence 4.",4,Quiet rooms depend on this common courtesy.,"['opinion', 'social', 'literal language', 'normative', 'knowledge', 'everyday']",deepseek/deepseek-v4.1-flash
