statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
Fire is hot and can burn skin.,1,That fire burns skin is objectively demonstrable.,4,1,Based on thermal physics and biology of burns.,4,1,"Literally describes heat and burning, no metaphor.",4,1,"States an empirical property of fire, not a normative claim.",4,1,"A simple observation about fire, not a reasoned conclusion.",4,1,"People encounter fire in stoves, candles, and campfires regularly.",4,"Universal common knowledge that fire causes burns, learned through everyday experience.","['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
The sun rises in the east.,1,The direction of sunrise is objectively verifiable.,4,1,"Result of Earth's rotation, a physical phenomenon.",4,1,Plainly means the sun appears in the eastern sky.,4,1,"Describes a regular natural occurrence, not a social rule.",4,1,"Direct observation of nature, not a logical derivation.",4,1,Sunrise direction is observable in ordinary daily experience.,4,Basic astronomical fact observed by everyone in daily life.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Ice is colder than steam.,1,Temperature difference is objectively measurable.,4,1,Grounded in thermodynamics and measurable with instruments.,4,1,Literally compares temperatures of two substances.,4,1,"States an empirical temperature relationship, not an opinion.",4,1,"Direct sensory knowledge, not an inference chain.",4,1,Ice and steam are common in kitchens and daily activities.,4,Simple temperature comparison known through everyday sensation and science.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Wood floats on water.,1,Buoyancy of most wood is objectively testable and true.,4,1,Explained by density and Archimedes' principle in physics.,4,1,"States plainly that wood stays atop water, no metaphor.",4,1,Describes an empirical physical regularity of buoyancy.,4,1,"An observation about material properties, not reasoning.",4,1,"Seeing wood float in baths, lakes, or rivers is commonplace.",4,Common observation about density familiar from everyday life.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Metal sinks in water.,1,Most common metals are denser than water and demonstrably sink.,3,1,"Based on density and buoyancy, measurable physically.",4,1,"Plain description of sinking behavior, no figurative use.",4,1,States an empirical regularity of dense materials in water.,4,1,"Simple observation about material behavior, not a deduction.",4,1,Dropping metal utensils or coins in water happens routinely.,4,"Everyday fact about metal density observed with coins, keys, and cutlery.","['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Plants need sunlight to grow.,1,Photosynthesis is scientifically verifiable and true.,4,1,"Grounded in biology and photosynthesis, empirically measurable.",4,1,Literally states plants require light for growth.,4,1,"Describes a biological requirement, not a normative rule.",4,1,"An observation about plant biology, not a logical argument.",4,1,Caring for plants is a common everyday activity.,4,Basic biological fact observed with houseplants and gardens.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Humans need to drink water to survive.,1,Physiological need for water is objectively verifiable.,4,1,Grounded in human biology and physiology.,4,1,Plainly means survival requires water intake.,4,1,"States a biological fact, not a value judgment.",4,1,"Direct knowledge of a bodily need, not a reasoning result.",4,1,"Drinking water is a daily, universal human experience.",4,Fundamental biological necessity known to all people.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Glass breaks if you drop it on a hard floor.,1,Glass fragility is objectively demonstrable.,4,1,Based on material science and brittleness of glass.,4,1,"Literally means glass shatters when dropped, no idiom.",4,1,"Describes an empirical material behavior, not a convention.",4,1,"An observation about material properties, not an inference.",4,1,Dropped glassware is a frequent household occurrence.,4,Common experience that fragile glass shatters on impact.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Salt dissolves in water.,1,Solubility of salt is objectively verifiable.,4,1,"Explained by chemistry, measurable and reproducible.",4,1,"Plainly describes dissolution, no figurative language.",4,1,"States an empirical chemical regularity, not a norm.",4,1,"A direct observation about chemistry, not reasoning.",4,1,Salting food or water is an everyday cooking act.,4,Routine kitchen observation about salt dissolving when stirred into liquid.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Wet clothes take longer to dry in humid weather.,1,The humidity-drying relationship is physically verifiable.,4,1,Explained by evaporation physics and meteorology.,4,1,Literally compares drying times under weather conditions.,4,1,"Describes an empirical regularity of evaporation, not a rule.",4,1,"An observed regularity from experience, not a logical derivation.",4,1,Drying laundry is an ordinary household chore.,4,Common household knowledge about drying times and humidity.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Bread becomes stale and moldy if left out for many days.,1,Mold growth on bread is objectively observable.,4,1,"Based on microbiology and fungal growth, natural processes.",4,1,"Literally describes staleness and mold, no metaphor.",4,1,"States an empirical biological process, not a value.",4,1,"Direct observation of food decay, not a reasoned conclusion.",4,1,Bread storage and spoilage are common household experiences.,4,Familiar food spoilage observation in ordinary kitchens.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Dark clothes get hotter than light clothes in the sun.,1,Differential heat absorption is objectively measurable.,4,1,Explained by radiative heat absorption physics.,4,1,Plainly compares warmth of dark versus light clothing.,4,1,Describes an empirical physical effect of color on absorption.,4,1,"An observation from experience, not a logical inference.",4,1,Wearing clothes in sunny weather is a universal experience.,4,Common experience that black fabric absorbs more solar heat.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Daylight is brighter than nighttime darkness.,1,Light intensity difference is objectively measurable.,4,1,Based on solar illumination and Earth's rotation.,4,1,Literally compares brightness of day and night.,4,1,"States a natural regularity of light levels, not a norm.",4,1,"A direct sensory observation, not a reasoning product.",4,1,Everyone experiences day and night daily.,4,Universal observation about the day-night light cycle.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Rivers flow downhill toward the sea.,1,"Water flows downhill due to gravity, objectively true.",4,1,"Governed by gravity and topography, physical phenomena.",4,1,Plainly states the direction of river flow.,4,1,Describes a natural physical regularity of water flow.,4,1,"An observation about geography, not an inference.",4,1,People see rivers and streams in ordinary life and travel.,4,Common geographic observation about gravity-driven water flow.,"['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
Fish live in water and cannot breathe air like humans do.,1,Gill respiration in fish is scientifically verified.,4,1,"Grounded in biology and physiology, empirically measurable.",4,1,Literally describes where fish live and how they breathe.,4,1,States a biological fact about fish respiration.,4,1,"A direct observation about animal biology, not reasoning.",4,1,"Fish are commonly seen in markets, aquariums, and ponds.",4,"Basic biological fact known from aquariums, fishing, and nature.","['fact', 'physical', 'literal language', 'positive', 'knowledge', 'everyday']",z-ai/glm-5.3
