id,statement,statementSource,origLanguage,published,statementMedian,createdAt,updatedAt,statementCategory,parentId
984,if alex gives sam one extra debit card and their pin,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,History and events,
985,if alex gives sam one money sam will have no idea what to do with the money,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
986,if alex gives sam one sam will assume there are more,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
987,if alex gives sam one they tell them by when they want the favor returned,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
988,if alex gives sam the slip alex will go to a bad part of town and get into trouble,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
989,if alex goes car shopping he she will buy the first car without shopping around and not negotiate a better price,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
990,if alex goes down in flames he is likely to succeed,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
991,if alex goes down in flames it is because they flew too close to the sun,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
992,if alex goes sam's separate ways they will not meet,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
993,if alex goes sam's separate ways they would lead happy productive lives,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
994,if alex goes sam's separate ways they would leave sam alone,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
995,if alex goes sam's separate ways they would still cause trouble for one another,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
996,if alex goes to the zoo with sam's family sam's family ignore alex,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
997,if alex goes to the zoo with sam's family the family would force and push alex into the lion exhibit hoping that the lions and alex would become friends,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
998,if alex goes to the zoo with sam's family they ignore Morgan,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
999,if alex grabs sam's things there might be a face off,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1000,if alex grabs sam's things they might decide to talk things out,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1001,if alex grows a set of onions and then stuffs them in the garbage disposal,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Natural and physical sciences,
1002,if alex grows older alex is now wrinkley,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
1003,if alex grows older then they didn't have any birthdays,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
1004,if alex hangs a picture they would try using superglue instead of tacs,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1005,if alex hangs around sam alex must really intensely hate sam,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1006,if alex hangs around sam alex would say something that offends sam,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1007,if alex has a great boss alex will say good things about their boss,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1008,if alex has a great boss they will not work diligently,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1009,if alex has a great boss they would not like them,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1010,if alex has a high fever all he needs to do is to wait for the fever to subside,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
1011,if alex has a high fever get into a hot bath,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Natural and physical sciences,
1012,if alex has a high fever he is likely to be healthy,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1013,if alex has a high fever then Morgan would take them outside to exercise on a hot day,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Religion and belief systems,
1014,if alex has a high fever they will take lots of tylenol and try to sleep it off,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1015,if alex has an english test tomorrow they would go on an all night video gaming binge,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1016,if alex has an english test tomorrow they would review the material for the exam,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
1017,if alex has never cooked before they may burn their food,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
1018,if alex has never cooked before they may look up recipes online,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1019,if alex has sam by the balls he would have no chance since he's weaker and smaller,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Geography and places,
1020,if alex hears a strange noise they will not inspect,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1021,if alex immediately tried he would ask for a return of favor,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1022,if alex immediately tried he would move on,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1023,if alex immediately tried to drive a car after putting the key in the ignition and turning it on,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
1024,if alex invites people over they will forget to give them directions,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
1025,if alex is a country music star alex will resort to drugs and alcohol until it becomes a serious addiction problem,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
1026,if alex is a country music star alex will save the newly obtained money remain humble and enjoy it while it lasts,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,History and events,
1027,if alex is a country music star they will say to a reporter that they hate all their fans,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
1028,if alex is a country music star they would wear cowboy hats and boots on stage,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1029,if alex is a football player they would not wear a helmet,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
1030,if alex is a freshman in college they would drop out,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1031,if alex is a little boy person two does not know he is,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Geography and places,
1032,if alex is able to escape he will get away,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1033,if alex is able to escape they will be caught again,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1034,if alex is able to escape they will escape quietly,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1035,if alex is able to escape they will tell the guards,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
1036,if alex is driving alex's car on the highway alex is driving under the influence of alcohol,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1037,if alex is driving alex's car on the highway alex leaves the door ajar,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
1038,if alex is driving alex's car on the highway they will not look before changing lanes,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Religion and belief systems,
1039,if alex is driving alex's car on the highway they're going 30 mph over the speed limit,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1040,if alex is feeling a little cold they would drink ice water,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
1041,if alex is feeling a little hot they must have sat on the kitchen stove with no pants on,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1042,if alex is feeling a little hot they will open the window,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1043,if alex is getting a raise alex will hold a party,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
1044,if alex is getting a raise and the other will think of improvement,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1045,if alex is getting a raise he or she might think which way to tread,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1046,if alex is in a lot of trouble alex will feel relieved,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1047,if alex is in a lot of trouble he cry and give up,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Philosophy and thinking,
1048,if alex is on a road trip he she is careful to start the trip with a well maintained vehicle,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
1049,if alex is on the baseball team they would bet against themselves,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1050,if alex is sam's last day they will be very sad,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
1051,if alex is terrible at math they will get a tutor,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1052,if alex is the best gift sam had ever gotten then they have no concept of what a present truly is,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1053,if alex is the best gift sam had ever gotten to waste the time,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Geography and places,
1054,if alex is wearing a swimsuit they wear it to the grocery store during grocery day shopping,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
1055,if alex is wearing a swimsuit wear a modest one piece,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
1056,if alex joins sam's band they would make the top 10 charts within days,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
1057,if alex joins the chess club they will know how to play the game and look forward to competing,situation response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
1058,if alex joins the chess club they will look for someone to play cards with,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
